Experiment_Round,Pair_ID,Distance,Agent_Number,Agent1_Amplitudes,Agent1_Frequencies,Agent1_ID,Agent1_Name,Agent1_Velocities,Agent1_left_brightness,Agent1_right_brightness,Agent2_Amplitudes,Agent2_Frequencies,Agent2_ID,Agent2_Name,Agent2_Velocities,Agent2_left_brightness,Agent2_right_brightness
2,1,20.0,1,112.85537949389553,7.374644971890488,Agent_11,Miguel,-0.7872675759487275,3.696785333333333,6.357877333333334,,,,,,,
2,1,20.0,2,,,,,,,,120.0,7.509585843604499,Agent_15,Harper,-0.2060076402039869,3.724312888888889,4.625169333333333
2,2,0.25,1,105.40798463557276,27.050504289244603,Agent_7,Rangi,-87.49586769778526,,,,,,,,,
2,2,0.25,2,,,,,,,,102.55992608446238,8.86988353262019,Agent_16,Fritz,78.0452591600882,,
2,2,0.5,1,108.41873302721672,27.887958913809268,Agent_7,Rangi,-87.33348010595473,,,,,,,,,
2,2,0.5,2,,,,,,,,100.12021620110863,9.336979969188214,Agent_16,Fritz,76.96202464132658,,
2,2,1.0,1,103.79794283808862,26.56961510436739,Agent_7,Rangi,-85.64464854671475,0.0,100.184024,,,,,,,
2,2,1.0,2,,,,,,,,106.51641580088956,10.036440428429009,Agent_16,Fritz,77.3530588976246,168.075156,0.0
2,2,2.0,1,97.23680273270936,26.714447026452493,Agent_7,Rangi,-88.9526085865624,0.0,100.43371733333332,,,,,,,
2,2,2.0,2,,,,,,,,94.7316881334696,8.81284176132863,Agent_16,Fritz,77.10300255053896,168.064876,0.0
2,2,3.0,1,102.27102462947369,25.588390381108496,Agent_7,Rangi,-88.47439917273319,0.0,100.7104,,,,,,,
2,2,3.0,2,,,,,,,,95.82910504138884,6.477957221666747,Agent_16,Fritz,78.07525265723943,168.6069488888889,0.0
2,2,4.0,1,98.2995145475852,25.85041075928764,Agent_7,Rangi,-87.68071756725759,0.0,100.09431377777776,,,,,,,
2,2,4.0,2,,,,,,,,108.06209402709904,11.094630250048422,Agent_16,Fritz,80.43739422370419,168.57074044444445,0.0
2,2,5.0,1,102.79758372886631,28.13181594230583,Agent_7,Rangi,-85.18076783854056,0.0,99.37989155555556,,,,,,,
2,2,5.0,2,,,,,,,,106.88555577511327,9.10118326791702,Agent_16,Fritz,75.96887979778086,167.8325373333333,0.0
2,2,10.0,1,98.44254048328534,17.000871406983727,Agent_7,Rangi,13.950498287933712,8.684878222222222,14.716788444444443,,,,,,,
2,2,10.0,2,,,,,,,,100.34233329892528,12.411902758371266,Agent_16,Fritz,15.147022345750472,64.48492533333334,0.0
2,2,15.0,1,111.34866780741504,6.542330433523755,Agent_7,Rangi,1.14894656648765,0.5370168888888889,0.3462515555555555,,,,,,,
2,2,15.0,2,,,,,,,,101.10691212499084,8.589090633034452,Agent_16,Fritz,1.703959229207075,3.493055111111111,1.8866968888888889
2,2,20.0,1,101.5145272891606,6.708250588584465,Agent_7,Rangi,0.074721222567883,0.3855391111111111,0.1848591111111111,,,,,,,
2,2,20.0,2,,,,,,,,99.75966571537134,12.86198560837647,Agent_16,Fritz,-1.392665674779321,2.879244,2.724059555555556
2,3,0.25,1,109.47802911800925,28.24823694253953,Agent_12,Olivia,-42.60117904387271,,,,,,,,,
2,3,0.25,2,,,,,,,,101.85891163093925,8.244268112092556,Agent_19,Fleur,100.42311313387604,,
2,3,0.5,1,113.67464453817632,26.4185829012122,Agent_12,Olivia,-46.7959833601223,,,,,,,,,
2,3,0.5,2,,,,,,,,109.70165637562768,9.96480435013075,Agent_19,Fleur,104.84600746537204,,
2,3,1.0,1,115.70538699383322,27.96894233188049,Agent_12,Olivia,-48.72608641921591,0.0,136.5433671111111,,,,,,,
2,3,1.0,2,,,,,,,,101.49705877858864,8.74741795719722,Agent_19,Fleur,105.16404002580111,195.68815777777772,0.0
2,3,2.0,1,108.99818868200455,27.0322597259274,Agent_12,Olivia,-45.97807004663468,0.0,136.03767466666667,,,,,,,
2,3,2.0,2,,,,,,,,97.92468083974128,11.188854132003287,Agent_19,Fleur,103.47970490564892,195.67304444444449,0.0
2,3,3.0,1,106.2157981625044,23.854185193563083,Agent_12,Olivia,-48.16409185984057,0.0,136.85468577777775,,,,,,,
2,3,3.0,2,,,,,,,,110.67844597164392,6.7808776412561285,Agent_19,Fleur,103.28934368582536,195.68522933333333,0.0
2,3,4.0,1,107.57059716221887,26.04888196124976,Agent_12,Olivia,-44.28181856015237,0.0,135.54706044444444,,,,,,,
2,3,4.0,2,,,,,,,,97.62505337023848,8.31612575532404,Agent_19,Fleur,103.56211127953232,195.68732666666668,0.0
2,3,5.0,1,107.83978790389985,24.269067074249623,Agent_12,Olivia,-42.21099132444579,0.0,135.32833066666666,,,,,,,
2,3,5.0,2,,,,,,,,92.08686906194968,9.224615803912265,Agent_19,Fleur,105.49732878036856,195.69076044444444,0.0
2,3,10.0,1,115.38025568661932,23.64121177156946,Agent_12,Olivia,-14.63700809759636,0.0,66.00823066666666,,,,,,,
2,3,10.0,2,,,,,,,,96.98031242947415,15.147697032225516,Agent_19,Fleur,20.72283602056216,95.06161155555556,0.0
2,3,15.0,1,108.4319772990236,8.95234049525472,Agent_12,Olivia,0.2186515341356859,2.7287422222222224,2.7899595555555554,,,,,,,
2,3,15.0,2,,,,,,,,96.22914369688873,8.12079144902409,Agent_19,Fleur,0.9828640209880302,4.489346222222222,4.259928444444444
2,3,20.0,1,98.89904814115988,8.676723535550442,Agent_12,Olivia,-1.6495149794206392,2.944639111111111,2.994491111111111,,,,,,,
2,3,20.0,2,,,,,,,,100.27115734133602,6.785500835588419,Agent_19,Fleur,0.5241367855712674,2.6883275555555555,4.544475111111111
2,4,0.25,1,112.02921830283884,10.83138324618398,Agent_13,Aiden,101.22424556636012,,,,,,,,,
2,4,0.25,2,,,,,,,,97.64806319251704,25.941520325954407,Agent_17,Luz,-87.28120521857579,,
2,4,0.5,1,108.53418168611567,9.039581375290831,Agent_13,Aiden,95.11633775826884,,,,,,,,,
2,4,0.5,2,,,,,,,,100.25642469771398,23.06079042722907,Agent_17,Luz,-91.34932215402712,,
2,4,1.0,1,117.11721152876532,14.914502024856985,Agent_13,Aiden,98.66206232440224,192.38119466666663,0.0,,,,,,,
2,4,1.0,2,,,,,,,,96.14674813307327,26.23940959701057,Agent_17,Luz,-91.8769013139306,0.0,184.68894977777776
2,4,2.0,1,113.95481187790146,13.802780058573358,Agent_13,Aiden,99.05485547210264,192.45618977777772,0.0,,,,,,,
2,4,2.0,2,,,,,,,,108.5678702590358,29.481952187628885,Agent_17,Luz,-88.95466251692012,0.0,183.9784728888889
2,4,3.0,1,109.59956502990012,13.302949365205862,Agent_13,Aiden,96.41693297548048,192.32166044444443,0.0,,,,,,,
2,4,3.0,2,,,,,,,,104.64879039436885,25.97212884442896,Agent_17,Luz,-89.06398057480227,0.0,184.0740328888889
2,4,4.0,1,117.90879680011884,8.159082822832852,Agent_13,Aiden,100.9193028605374,192.4749688888889,0.0,,,,,,,
2,4,4.0,2,,,,,,,,104.2382866391236,25.949311917249418,Agent_17,Luz,-86.39995685057127,0.0,182.500804
2,4,5.0,1,107.31383202474184,8.789897618846407,Agent_13,Aiden,96.5595614283093,190.31290355555555,0.0,,,,,,,
2,4,5.0,2,,,,,,,,96.54705762021004,25.127018198765327,Agent_17,Luz,-83.26686444109315,0.0,180.21726577777773
2,4,10.0,1,120.0,17.071105988116177,Agent_13,Aiden,16.136636163222988,77.12736933333333,0.0,,,,,,,
2,4,10.0,2,,,,,,,,108.07672020868966,15.640073945281014,Agent_17,Luz,14.978856155912464,63.42360444444444,2.2222222222222223e-05
2,4,15.0,1,110.78370260922117,9.516622898385869,Agent_13,Aiden,3.259762553465748,4.7657853333333335,3.421238222222222,,,,,,,
2,4,15.0,2,,,,,,,,93.4730236196486,11.503270718257568,Agent_17,Luz,0.3852674414179157,2.273388888888889,2.6877075555555554
2,4,20.0,1,112.15473275176984,10.296255521748204,Agent_13,Aiden,-1.676220744080777,2.899417777777778,3.625191111111111,,,,,,,
2,4,20.0,2,,,,,,,,105.43181047168184,16.880139327378185,Agent_17,Luz,-1.1974571669993312,2.271703111111111,3.997073333333333
2,5,0.25,1,113.27073990508724,17.18744580604299,Agent_9,Mae,-66.92936361276047,,,,,,,,,
2,5,0.25,2,,,,,,,,107.208929891935,13.610334993192383,Agent_4,Yannis,-98.81570581013858,,
2,5,0.5,1,105.8956799808524,11.416696191184124,Agent_9,Mae,65.21653883833494,,,,,,,,,
2,5,0.5,2,,,,,,,,106.91162327123656,14.995990988603843,Agent_4,Yannis,102.7342742222212,,
2,5,1.0,1,110.18797908186322,13.178671132023114,Agent_9,Mae,63.00902102467998,194.2615208888889,0.0002164444444444,,,,,,,
2,5,1.0,2,,,,,,,,107.26590954946886,12.524602748363078,Agent_4,Yannis,101.37247257588434,209.3929777777778,0.0
2,5,2.0,1,105.58208923575944,8.83859649552388,Agent_9,Mae,65.321395049364,194.4616728888889,0.0002582222222222,,,,,,,
2,5,2.0,2,,,,,,,,114.84529593552942,10.590866420730444,Agent_4,Yannis,98.31324278391412,209.3019591111111,0.0
2,5,3.0,1,120.0,16.074502226526047,Agent_9,Mae,-66.26891291033516,104.25659866666666,83.56684533333333,,,,,,,
2,5,3.0,2,,,,,,,,111.09956048149368,15.09490434118075,Agent_4,Yannis,-100.04348713093933,0.0,196.2380853333333
2,5,4.0,1,107.69997043370056,16.809059668501554,Agent_9,Mae,-63.88476497488675,0.0,194.07151733333333,,,,,,,
2,5,4.0,2,,,,,,,,111.17788933678077,14.442377186318035,Agent_4,Yannis,-96.96231878306573,0.0,195.32877911111112
2,5,5.0,1,105.4570264721339,12.931646095299897,Agent_9,Mae,-64.37321319460932,0.0,194.21158666666668,,,,,,,
2,5,5.0,2,,,,,,,,107.6410409515032,13.142152184808849,Agent_4,Yannis,-94.43399295008228,0.0,193.83137644444443
2,5,10.0,1,110.55309517760978,18.08049768106825,Agent_9,Mae,20.735713879402866,41.49575022222222,55.63428888888889,,,,,,,
2,5,10.0,2,,,,,,,,109.28050112828018,15.382594517694914,Agent_4,Yannis,12.971930389698242,30.336854666666667,53.53413066666667
2,5,15.0,1,110.49087249674136,8.14139877151706,Agent_9,Mae,2.430104635875883,6.382315111111111,4.950653333333333,,,,,,,
2,5,15.0,2,,,,,,,,109.1371907007763,14.159706348643883,Agent_4,Yannis,1.7780166694262531,6.8650604444444445,3.5864817777777778
2,5,20.0,1,106.74309381688514,10.978598464728652,Agent_9,Mae,-2.362765968661184,4.3689364444444445,6.99072,,,,,,,
2,5,20.0,2,,,,,,,,112.30237300291144,15.258573002721429,Agent_4,Yannis,-2.9834618277597604,4.493989333333333,5.784681777777778
2,6,0.25,1,97.7517213113595,7.322062616048287,Agent_3,Jackson,113.06804090841555,,,,,,,,,
2,6,0.25,2,,,,,,,,104.64172784451934,24.016281095765788,Agent_1,Abigail,-86.02345007500323,,
2,6,0.5,1,104.6147594067243,10.83798045500135,Agent_3,Jackson,109.20449648704282,,,,,,,,,
2,6,0.5,2,,,,,,,,109.57111379547769,25.18175159604825,Agent_1,Abigail,-78.88392203892725,,
2,6,1.0,1,96.22371894212212,7.483302082660748,Agent_3,Jackson,108.41399769753993,209.8570391111111,0.0,,,,,,,
2,6,1.0,2,,,,,,,,110.45812563660802,24.502488567062148,Agent_1,Abigail,-86.24664587289907,0.0,183.63522088888888
2,6,2.0,1,102.84806681146016,6.842047450132212,Agent_3,Jackson,108.39120748467592,209.8570391111111,0.0,,,,,,,
2,6,2.0,2,,,,,,,,108.06300141072944,25.7163277543636,Agent_1,Abigail,-79.89668981746526,0.0,183.53765733333333
2,6,3.0,1,96.48092068972537,4.182908891038196,Agent_3,Jackson,108.49468391352848,209.8570391111111,0.0,,,,,,,
2,6,3.0,2,,,,,,,,114.45616139800669,24.820538273166683,Agent_1,Abigail,-81.29675707447133,0.0,183.56901911111112
2,6,4.0,1,91.76136441072622,6.6918694713447735,Agent_3,Jackson,102.93412022924862,209.8570391111111,0.0,,,,,,,
2,6,4.0,2,,,,,,,,108.36609977726494,25.787952382489667,Agent_1,Abigail,-84.11472211369215,0.0,183.4257835555556
2,6,5.0,1,100.64184005566356,6.055549321012004,Agent_3,Jackson,102.51553869504384,209.6670217777778,0.0,,,,,,,
2,6,5.0,2,,,,,,,,105.05015306516576,23.01840222691908,Agent_1,Abigail,-80.24983953566039,0.0,183.46744222222225
2,6,10.0,1,90.0,24.71365580680882,Agent_3,Jackson,-19.93773762280809,40.23164,49.67551244444444,,,,,,,
2,6,10.0,2,,,,,,,,99.82665799697844,22.726059607705164,Agent_1,Abigail,-11.67105213273934,0.0,77.71476
2,6,15.0,1,96.44278055087008,22.76708370108645,Agent_3,Jackson,0.7325384159897462,3.1999346666666666,3.309344888888889,,,,,,,
2,6,15.0,2,,,,,,,,107.06575230728671,24.06534710348006,Agent_1,Abigail,0.9193417487337704,4.336665777777778,3.2107346666666667
2,6,20.0,1,99.84963159555204,19.93983481316354,Agent_3,Jackson,-1.6932563230647082,3.811741333333333,5.057885777777778,,,,,,,
2,6,20.0,2,,,,,,,,106.80885034095115,24.885874517467776,Agent_1,Abigail,0.0341802005917387,3.261112888888889,3.4281426666666666
2,7,0.25,1,90.0,28.74913872964572,Agent_2,Kai,-87.89432331387165,,,,,,,,,
2,7,0.25,2,,,,,,,,93.43564477304098,8.954478433561205,Agent_20,Mason,115.33494347738323,,
2,7,0.5,1,93.66736830974791,28.094378174002664,Agent_2,Kai,-93.11536162905756,,,,,,,,,
2,7,0.5,2,,,,,,,,90.0,10.709420094979084,Agent_20,Mason,115.56919535144536,,
2,7,1.0,1,90.0,27.40058425460639,Agent_2,Kai,-85.97878461796627,0.0,190.25818311111112,,,,,,,
2,7,1.0,2,,,,,,,,90.0,13.679388018265731,Agent_20,Mason,115.6262998119158,205.709,0.0
2,7,2.0,1,91.92217187380936,24.44628051134598,Agent_2,Kai,-90.41665161598912,0.0,190.5268168888889,,,,,,,
2,7,2.0,2,,,,,,,,92.9746226039329,12.392511679243164,Agent_20,Mason,117.75162052120604,205.709,0.0
2,7,3.0,1,91.313110591622,24.57555846396019,Agent_2,Kai,-89.56813682016075,0.0,190.1917115555556,,,,,,,
2,7,3.0,2,,,,,,,,94.3744496089695,8.93920298912743,Agent_20,Mason,114.29072923947,205.709,0.0
2,7,4.0,1,101.25815362118486,26.31897107458449,Agent_2,Kai,-86.84536639985389,0.0,188.55215644444445,,,,,,,
2,7,4.0,2,,,,,,,,90.0,12.50055401860318,Agent_20,Mason,111.9958921237145,205.709,0.0
2,7,5.0,1,92.30307841448784,25.734990458959217,Agent_2,Kai,-86.24091301554054,0.0,185.94769022222223,,,,,,,
2,7,5.0,2,,,,,,,,98.469399038065,14.352096727480928,Agent_20,Mason,102.4779879425248,205.709,0.0
2,7,10.0,1,92.63005161934149,23.13258435366718,Agent_2,Kai,-18.26464274915188,0.0,72.39083066666667,,,,,,,
2,7,10.0,2,,,,,,,,90.74500008408718,23.324086363794315,Agent_20,Mason,-19.09152400468716,2.922934222222222,99.152528
2,7,15.0,1,90.0,22.89527928058005,Agent_2,Kai,-1.8052488350470253,2.1934235555555555,4.961519111111111,,,,,,,
2,7,15.0,2,,,,,,,,93.10637106760832,31.12753917950197,Agent_20,Mason,0.0848177189381409,3.572952888888889,5.049409777777778
2,7,20.0,1,102.9005784869304,27.983496270526786,Agent_2,Kai,-2.715437716915301,3.1417817777777777,4.995089777777777,,,,,,,
2,7,20.0,2,,,,,,,,90.0,29.40127106453038,Agent_20,Mason,2.187084465503768,4.520411555555556,4.138824
2,8,0.25,1,120.0,30.04027003152303,Agent_5,Lotte,-88.77581493429587,,,,,,,,,
2,8,0.25,2,,,,,,,,120.0,-0.8529942914173523,Agent_8,Klaus,62.77566688434508,,
2,8,0.5,1,120.0,29.220414944298064,Agent_5,Lotte,-91.77358295775076,,,,,,,,,
2,8,0.5,2,,,,,,,,109.1199119306146,4.073149010054959,Agent_8,Klaus,61.9804771070282,,
2,8,1.0,1,120.0,31.726993487548448,Agent_5,Lotte,-88.59616656041598,0.0,179.37600311111112,,,,,,,
2,8,1.0,2,,,,,,,,110.84659714135452,6.360270605780639,Agent_8,Klaus,67.1577515050208,158.52562933333334,0.0
2,8,2.0,1,120.0,31.66706219547294,Agent_5,Lotte,-86.12299967345251,0.0,179.00096133333332,,,,,,,
2,8,2.0,2,,,,,,,,109.1333520492312,4.146220884245548,Agent_8,Klaus,65.72736293771953,159.27345911111112,0.0
2,8,3.0,1,119.52821477046972,26.766343078738927,Agent_5,Lotte,-86.7292996260398,0.0,179.2897071111111,,,,,,,
2,8,3.0,2,,,,,,,,113.8700390262569,2.3788628713759983,Agent_8,Klaus,65.4407053467197,158.96372133333332,0.0
2,8,4.0,1,112.7857509145158,26.87300556828978,Agent_5,Lotte,-87.29691290026992,0.0,179.37340933333334,,,,,,,
2,8,4.0,2,,,,,,,,109.58804452627722,5.978451639384986,Agent_8,Klaus,64.35985468980702,158.38259955555554,0.0
2,8,5.0,1,106.50978897196956,24.61352474686729,Agent_5,Lotte,-91.6588791868604,0.0,179.31378844444444,,,,,,,
2,8,5.0,2,,,,,,,,104.23318523857417,7.55446816645194,Agent_8,Klaus,63.10515993806971,158.81282,0.0
2,8,10.0,1,120.0,26.22617164639959,Agent_5,Lotte,-17.783944759800775,0.0,76.26232933333333,,,,,,,
2,8,10.0,2,,,,,,,,110.74999563386488,21.00848546952168,Agent_8,Klaus,-17.255928252831843,32.07975911111111,28.37610933333333
2,8,15.0,1,112.95713059580396,29.56967389600633,Agent_5,Lotte,1.391612581109381,3.154144,3.119763555555556,,,,,,,
2,8,15.0,2,,,,,,,,103.82752711920524,26.37889395904584,Agent_8,Klaus,0.3767797522734028,2.7189124444444444,1.3647551111111111
2,8,20.0,1,120.0,27.84542110839667,Agent_5,Lotte,4.133341377059072,5.025278666666667,2.820028,,,,,,,
2,8,20.0,2,,,,,,,,99.6533458135876,31.618171731211284,Agent_8,Klaus,-0.7326562125967012,2.8067684444444443,1.4454297777777778
2,9,0.25,1,90.0,10.967014323001282,Agent_14,James,92.321906122398,,,,,,,,,
2,9,0.25,2,,,,,,,,109.56838403887394,29.96743542907489,Agent_18,Anke,-93.87549302859227,,
2,9,0.5,1,96.48652009901122,9.13333095218709,Agent_14,James,94.75739402421812,,,,,,,,,
2,9,0.5,2,,,,,,,,111.15169062574222,30.17388641830325,Agent_18,Anke,-95.75436937053502,,
2,9,1.0,1,90.0,9.703754611068302,Agent_14,James,93.70780773301716,206.37742622222223,0.62068,,,,,,,
2,9,1.0,2,,,,,,,,107.33372384685718,26.775418573791583,Agent_18,Anke,-98.95117743916354,0.0,202.35737822222225
2,9,2.0,1,90.99578982216472,8.643097461158058,Agent_14,James,96.00001501670454,206.35693244444445,0.6290493333333333,,,,,,,
2,9,2.0,2,,,,,,,,110.60804510422668,28.16538293502688,Agent_18,Anke,-94.31543820375012,0.0,202.0068493333333
2,9,3.0,1,102.46063906262566,11.16555711862464,Agent_14,James,94.03706353135952,205.75398044444444,0.5833004444444444,,,,,,,
2,9,3.0,2,,,,,,,,104.41201212590116,30.1814816203963,Agent_18,Anke,-98.78329227892536,0.0,202.1845675555556
2,9,4.0,1,92.47493299834618,13.362680542496856,Agent_14,James,86.64196287596599,204.746888,0.6101142222222222,,,,,,,
2,9,4.0,2,,,,,,,,120.0,29.902738537075845,Agent_18,Anke,-96.2177365882178,0.0,202.45241422222225
2,9,5.0,1,96.70872502199327,9.38048023232677,Agent_14,James,84.99214889739092,202.5994991111111,0.5452488888888889,,,,,,,
2,9,5.0,2,,,,,,,,107.56865259402116,28.180316071449653,Agent_18,Anke,-91.45271464080778,0.0,200.8736133333333
2,9,10.0,1,90.0,19.637831912374043,Agent_14,James,-15.111292746483404,2.4365164444444445,79.54181688888889,,,,,,,
2,9,10.0,2,,,,,,,,105.89484858737856,24.699781466430387,Agent_18,Anke,-16.641780679189583,0.0,89.85796755555556
2,9,15.0,1,95.44526454512392,27.50059009779904,Agent_14,James,-0.9797671287522188,3.984388,4.284214666666666,,,,,,,
2,9,15.0,2,,,,,,,,101.67701026270112,30.54105065551699,Agent_18,Anke,-0.4094678203710974,3.1301306666666666,3.666471111111111
2,9,20.0,1,90.0,31.63752239065408,Agent_14,James,1.1339928621797386,4.22628,3.930756444444445,,,,,,,
2,9,20.0,2,,,,,,,,106.29874528763112,30.36901484558858,Agent_18,Anke,-2.250072355926428,3.169934666666667,5.750648
2,10,0.25,1,100.63249150913592,5.565594476168017,Agent_10,Sophia,67.40629574990417,,,,,,,,,
2,10,0.25,2,,,,,,,,120.0,34.55011676423748,Agent_6,Ethan,-96.23009304995544,,
2,10,0.5,1,94.42421649779448,6.728729788492986,Agent_10,Sophia,65.81582542839493,,,,,,,,,
2,10,0.5,2,,,,,,,,119.07330388561992,34.69754904549611,Agent_6,Ethan,-97.14017993043912,,
2,10,1.0,1,99.78749021881154,6.332995550555513,Agent_10,Sophia,67.62706696153228,159.08810355555556,0.0,,,,,,,
2,10,1.0,2,,,,,,,,120.0,34.27606322608832,Agent_6,Ethan,-102.04946034828878,0.0195462222222222,189.41484577777777
2,10,2.0,1,95.30456571004974,2.7931828035926314,Agent_10,Sophia,64.79832282924276,159.05523911111112,0.0,,,,,,,
2,10,2.0,2,,,,,,,,113.68941172720548,35.04765934983856,Agent_6,Ethan,-99.84510903035572,0.0194742222222222,189.2386422222222
2,10,3.0,1,94.15180083599805,6.0709096387013295,Agent_10,Sophia,66.31512874258414,159.0049048888889,0.0,,,,,,,
2,10,3.0,2,,,,,,,,120.0,32.345754707450496,Agent_6,Ethan,-97.3195758518571,0.019088,188.62004666666667
2,10,4.0,1,92.48270304431878,6.226276438241172,Agent_10,Sophia,66.06928090861797,159.437916,0.0,,,,,,,
2,10,4.0,2,,,,,,,,120.0,36.43928101953486,Agent_6,Ethan,-95.64945528673324,0.0189942222222222,187.6190355555556
2,10,5.0,1,97.91718290180036,5.283096610238069,Agent_10,Sophia,67.71028174378863,158.98991644444445,0.0,,,,,,,
2,10,5.0,2,,,,,,,,118.36940193762508,32.514401622441575,Agent_6,Ethan,-90.33178479131662,0.0179004444444444,185.9121137777778
2,10,10.0,1,99.47629652106748,24.86527009421638,Agent_10,Sophia,-19.73004837171909,23.915354222222224,42.44021155555556,,,,,,,
2,10,10.0,2,,,,,,,,113.61516308741284,22.05204129517729,Agent_6,Ethan,-16.96400943606473,0.0030386666666666,73.44771333333334
2,10,15.0,1,94.36629915461128,32.30523104257154,Agent_10,Sophia,0.6596132726833142,2.771386222222222,1.8819848888888888,,,,,,,
2,10,15.0,2,,,,,,,,120.0,34.54287833551204,Agent_6,Ethan,-3.2521725771154792,2.361222222222222,4.515876
2,10,20.0,1,94.64808751870424,33.82475717748031,Agent_10,Sophia,2.3959785008215024,3.5053822222222224,1.990057333333333,,,,,,,
2,10,20.0,2,,,,,,,,120.0,36.22043676047397,Agent_6,Ethan,-2.817180252955115,2.9758444444444443,4.959260444444444
3,1,0.25,1,107.111209793349,30.673109158137024,Agent_8,Klaus,-62.856778323978055,,,,,,,,,
3,1,0.25,2,,,,,,,,102.550408608739,3.014765330029068,Agent_10,Sophia,69.34078982238361,,
3,1,0.5,1,111.7090447089132,27.914318577232816,Agent_8,Klaus,-66.55140002566642,,,,,,,,,
3,1,0.5,2,,,,,,,,99.30447555676017,-0.6849755055252116,Agent_10,Sophia,66.00425907103805,,
3,1,1.0,1,108.04348851936734,25.4632175004538,Agent_8,Klaus,-66.31983523453422,0.0,139.20189155555556,,,,,,,
3,1,1.0,2,,,,,,,,97.26996211494748,6.827729511354507,Agent_10,Sophia,66.78530632029711,159.14207911111112,0.0
3,1,2.0,1,107.63244451872644,28.30205878995529,Agent_8,Klaus,-65.41807334880954,0.0,139.06586,,,,,,,
3,1,2.0,2,,,,,,,,90.0,5.004600342867152,Agent_10,Sophia,68.44006899543623,159.54777777777778,0.0
3,1,3.0,1,115.99736690357796,28.64786116246265,Agent_8,Klaus,-60.61425264300051,0.0,138.23522044444445,,,,,,,
3,1,3.0,2,,,,,,,,97.74374433170466,3.259599333663709,Agent_10,Sophia,69.07548835178669,159.58176577777778,0.0
3,1,4.0,1,101.04893978432747,30.73005361958026,Agent_8,Klaus,-66.11503509466384,0.0,138.90898044444444,,,,,,,
3,1,4.0,2,,,,,,,,95.55044748970224,2.9900183658775537,Agent_10,Sophia,66.39699168041078,159.75458755555556,0.0
3,1,5.0,1,115.49388371733556,29.47949215826993,Agent_8,Klaus,-66.8801817514811,0.0,139.83645688888888,,,,,,,
3,1,5.0,2,,,,,,,,100.3097639168168,3.8557315996590735,Agent_10,Sophia,70.87845411988665,159.84478044444444,0.0
3,1,10.0,1,110.67607306338024,16.940575431261006,Agent_8,Klaus,21.728346480411616,54.571956,13.007319555555556,,,,,,,
3,1,10.0,2,,,,,,,,90.05290495844478,18.05721666010253,Agent_10,Sophia,18.337163735977697,71.3838431111111,0.0
3,1,15.0,1,107.4255286998878,-0.2092218067125815,Agent_8,Klaus,-2.75581690398213,2.512068888888889,1.9763262222222224,,,,,,,
3,1,15.0,2,,,,,,,,100.570410818181,4.586165181697194,Agent_10,Sophia,-1.6151218728747478,2.346977333333333,2.918191111111111
3,1,20.0,1,106.98413081976304,8.844683594663078,Agent_8,Klaus,0.0060211559038517,1.6849306666666666,1.566991111111111,,,,,,,
3,1,20.0,2,,,,,,,,98.08226807155395,2.5411600455987755,Agent_10,Sophia,-0.5289452613060185,2.266171111111111,2.016092
3,2,0.25,1,120.0,3.1710208197904466,Agent_15,Harper,107.94768786473009,,,,,,,,,
3,2,0.25,2,,,,,,,,94.30523063330328,20.14618443561093,Agent_3,Jackson,-112.97811703320234,,
3,2,0.5,1,118.49806761835742,7.145403029625087,Agent_15,Harper,104.7435297556118,,,,,,,,,
3,2,0.5,2,,,,,,,,104.13740802912906,19.19190691036502,Agent_3,Jackson,-111.06988911206842,,
3,2,1.0,1,120.0,11.743412106148584,Agent_15,Harper,102.5210134352574,218.7515008888889,0.0,,,,,,,
3,2,1.0,2,,,,,,,,92.68338727769527,20.428913831687485,Agent_3,Jackson,-107.28873022568922,0.0368888888888888,203.1088
3,2,2.0,1,120.0,4.58982732882328,Agent_15,Harper,108.01343407670475,218.73738266666663,0.0,,,,,,,
3,2,2.0,2,,,,,,,,97.60216816871473,21.13842938372969,Agent_3,Jackson,-110.03740124171586,0.0368888888888888,203.1088
3,2,3.0,1,120.0,5.363853299835446,Agent_15,Harper,106.36688248764835,218.717236,0.0,,,,,,,
3,2,3.0,2,,,,,,,,97.342719446199,20.62497922138729,Agent_3,Jackson,-107.88623128292586,0.0368888888888888,203.1088
3,2,4.0,1,120.0,4.123742386086223,Agent_15,Harper,102.27278533888156,218.62645155555555,0.0,,,,,,,
3,2,4.0,2,,,,,,,,101.39659811152528,23.07664453458692,Agent_3,Jackson,-105.0088069685274,0.0368888888888888,203.1088
3,2,5.0,1,117.38929208977844,4.522171090554517,Agent_15,Harper,97.31061967321772,217.05434222222223,0.0,,,,,,,
3,2,5.0,2,,,,,,,,99.87069374761462,22.99512337033409,Agent_3,Jackson,-100.55704514996432,0.0366533333333333,202.90358666666663
3,2,10.0,1,113.11185790419718,15.19198750121888,Agent_15,Harper,17.90541078120968,94.342392,0.0,,,,,,,
3,2,10.0,2,,,,,,,,100.14407100083076,16.671168221548918,Agent_3,Jackson,19.612733805307982,21.414330666666668,67.46777333333333
3,2,15.0,1,116.72075358481987,4.029604630387807,Agent_15,Harper,-1.711881092475683,3.985475111111111,5.443608444444444,,,,,,,
3,2,15.0,2,,,,,,,,91.43794495225504,5.509180999215838,Agent_3,Jackson,-2.2948210540465985,3.440044,5.125094222222223
